Layer,EntityType,GeometryType,VertexIndex,VertexCount,X,Y,Z,CoordinateSystem,IsClosed,Color
M2404,ELLIPSE,Ellipse,63,73,223659.994,617538.368,0.0,IG05/12,Yes,BYLAYER
M2404,ELLIPSE,Ellipse,64,73,223659.996,617538.369,0.0,IG05/12,Yes,BYLAYER
M2404,ELLIPSE,Ellipse,65,73,223659.997,617538.371,0.0,IG05/12,Yes,BYLAYER
M2404,ELLIPSE,Ellipse,66,73,223659.998,617538.373,0.0,IG05/12,Yes,BYLAYER
M2404,ELLIPSE,Ellipse,67,73,223659.999,617538.375,0.0,IG05/12,Yes,BYLAYER
M2404,ELLIPSE,Ellipse,68,73,223660.0,617538.377,0.0,IG05/12,Yes,BYLAYER
M2404,ELLIPSE,Ellipse,69,73,223660.001,617538.379,0.0,IG05/12,Yes,BYLAYER
M2404,ELLIPSE,Ellipse,70,73,223660.001,617538.381,0.0,IG05/12,Yes,BYLAYER
M2404,ELLIPSE,Ellipse,71,73,223660.001,617538.383,0.0,IG05/12,Yes,BYLAYER
M2404,ELLIPSE,Ellipse,72,73,223660.001,617538.385,0.0,IG05/12,Yes,BYLAYER
M2801,TEXT,Text,0,1,223658.236,617548.306,0.0,IG05/12,Yes,BYLAYER
M2801,ELLIPSE,Ellipse,0,37,223658.665,617548.905,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,1,37,223658.676,617548.902,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,2,37,223658.687,617548.9,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,3,37,223658.699,617548.899,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,4,37,223658.71,617548.898,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,5,37,223658.722,617548.899,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,6,37,223658.733,617548.9,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,7,37,223658.744,617548.902,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,8,37,223658.755,617548.905,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,9,37,223658.766,617548.909,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,10,37,223658.777,617548.913,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,11,37,223658.787,617548.919,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,12,37,223658.797,617548.925,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,13,37,223658.806,617548.931,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,14,37,223658.815,617548.939,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,15,37,223658.823,617548.946,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,16,37,223658.831,617548.955,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,17,37,223658.838,617548.964,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,18,37,223658.844,617548.974,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,19,37,223658.85,617548.984,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,20,37,223658.855,617548.994,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,21,37,223658.859,617549.005,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,22,37,223658.862,617549.016,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,23,37,223658.865,617549.027,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,24,37,223658.866,617549.038,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,25,37,223658.867,617549.049,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,26,37,223658.867,617549.061,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,27,37,223658.866,617549.072,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,28,37,223658.865,617549.084,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,29,37,223658.862,617549.095,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,30,37,223658.859,617549.106,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,31,37,223658.855,617549.117,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,32,37,223658.85,617549.127,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,33,37,223658.845,617549.137,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,34,37,223658.839,617549.147,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,35,37,223658.832,617549.156,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,36,37,223658.824,617549.164,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,0,37,223658.362,617549.424,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,1,37,223658.352,617549.426,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,2,37,223658.341,617549.426,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,3,37,223658.33,617549.427,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,4,37,223658.319,617549.426,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,5,37,223658.308,617549.425,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,6,37,223658.297,617549.422,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,7,37,223658.287,617549.42,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,8,37,223658.276,617549.416,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,9,37,223658.266,617549.412,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,10,37,223658.256,617549.407,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,11,37,223658.247,617549.401,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,12,37,223658.238,617549.395,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,13,37,223658.229,617549.388,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,14,37,223658.221,617549.381,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,15,37,223658.214,617549.373,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,16,37,223658.207,617549.365,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,17,37,223658.2,617549.356,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,18,37,223658.195,617549.346,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,19,37,223658.19,617549.337,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,20,37,223658.185,617549.327,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,21,37,223658.181,617549.316,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,22,37,223658.178,617549.306,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,23,37,223658.176,617549.295,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,24,37,223658.174,617549.284,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,25,37,223658.174,617549.273,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,26,37,223658.173,617549.263,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,27,37,223658.174,617549.252,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,28,37,223658.175,617549.241,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,29,37,223658.178,617549.23,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,30,37,223658.181,617549.219,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,31,37,223658.184,617549.209,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,32,37,223658.188,617549.199,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,33,37,223658.193,617549.189,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,34,37,223658.199,617549.18,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,35,37,223658.205,617549.171,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,36,37,223658.212,617549.162,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,0,37,223658.212,617549.162,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,1,37,223658.205,617549.154,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,2,37,223658.199,617549.144,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,3,37,223658.193,617549.135,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,4,37,223658.188,617549.125,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,5,37,223658.184,617549.114,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,6,37,223658.181,617549.104,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,7,37,223658.178,617549.093,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,8,37,223658.176,617549.082,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,9,37,223658.175,617549.071,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,10,37,223658.175,617549.06,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,11,37,223658.175,617549.048,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,12,37,223658.176,617549.037,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,13,37,223658.178,617549.026,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,14,37,223658.181,617549.015,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,15,37,223658.184,617549.005,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,16,37,223658.189,617548.995,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,17,37,223658.193,617548.984,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,18,37,223658.199,617548.975,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,19,37,223658.205,617548.966,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,20,37,223658.212,617548.957,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,21,37,223658.22,617548.948,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,22,37,223658.228,617548.941,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,23,37,223658.236,617548.934,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,24,37,223658.245,617548.927,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,25,37,223658.255,617548.921,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,26,37,223658.264,617548.916,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,27,37,223658.275,617548.911,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,28,37,223658.285,617548.907,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,29,37,223658.296,617548.904,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,30,37,223658.307,617548.902,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,31,37,223658.318,617548.9,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,32,37,223658.329,617548.9,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,33,37,223658.34,617548.9,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,34,37,223658.351,617548.9,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,35,37,223658.362,617548.902,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,36,37,223658.373,617548.904,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,0,37,223658.373,617548.904,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,1,37,223658.376,617548.893,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,2,37,223658.38,617548.883,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,3,37,223658.385,617548.873,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,4,37,223658.39,617548.863,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,5,37,223658.396,617548.854,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,6,37,223658.403,617548.845,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,7,37,223658.41,617548.836,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,8,37,223658.418,617548.829,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,9,37,223658.426,617548.821,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,10,37,223658.435,617548.815,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,11,37,223658.445,617548.809,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,12,37,223658.455,617548.804,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,13,37,223658.465,617548.8,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,14,37,223658.475,617548.796,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,15,37,223658.486,617548.793,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,16,37,223658.497,617548.791,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,17,37,223658.508,617548.79,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,18,37,223658.519,617548.79,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,19,37,223658.53,617548.79,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,20,37,223658.542,617548.791,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,21,37,223658.552,617548.793,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,22,37,223658.563,617548.796,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,23,37,223658.574,617548.8,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,24,37,223658.584,617548.804,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,25,37,223658.594,617548.81,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,26,37,223658.603,617548.815,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,27,37,223658.612,617548.822,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,28,37,223658.621,617548.829,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,29,37,223658.629,617548.837,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,30,37,223658.636,617548.846,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,31,37,223658.642,617548.854,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,32,37,223658.648,617548.864,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,33,37,223658.654,617548.874,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,34,37,223658.658,617548.884,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,35,37,223658.662,617548.894,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,36,37,223658.665,617548.905,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,0,37,223658.824,617549.164,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,1,37,223658.832,617549.173,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,2,37,223658.838,617549.182,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,3,37,223658.844,617549.191,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,4,37,223658.85,617549.201,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,5,37,223658.854,617549.211,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,6,37,223658.858,617549.222,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,7,37,223658.862,617549.232,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,8,37,223658.864,617549.243,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,9,37,223658.866,617549.254,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,10,37,223658.866,617549.265,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,11,37,223658.867,617549.277,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,12,37,223658.866,617549.288,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,13,37,223658.864,617549.299,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,14,37,223658.862,617549.31,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,15,37,223658.859,617549.321,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,16,37,223658.855,617549.331,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,17,37,223658.85,617549.341,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,18,37,223658.845,617549.351,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,19,37,223658.839,617549.361,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,20,37,223658.833,617549.37,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,21,37,223658.825,617549.378,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,22,37,223658.817,617549.386,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,23,37,223658.809,617549.394,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,24,37,223658.8,617549.4,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,25,37,223658.791,617549.406,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,26,37,223658.781,617549.412,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,27,37,223658.771,617549.417,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,28,37,223658.76,617549.421,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,29,37,223658.75,617549.424,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,30,37,223658.739,617549.427,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,31,37,223658.728,617549.428,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,32,37,223658.717,617549.429,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,33,37,223658.705,617549.429,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,34,37,223658.694,617549.429,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,35,37,223658.683,617549.427,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,36,37,223658.672,617549.425,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,0,37,223658.672,617549.425,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,1,37,223658.668,617549.436,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,2,37,223658.664,617549.446,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,3,37,223658.659,617549.457,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,4,37,223658.653,617549.466,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,5,37,223658.646,617549.476,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,6,37,223658.639,617549.485,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,7,37,223658.631,617549.493,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,8,37,223658.623,617549.501,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,9,37,223658.614,617549.508,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,10,37,223658.604,617549.514,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,11,37,223658.594,617549.52,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,12,37,223658.584,617549.525,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,13,37,223658.573,617549.53,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,14,37,223658.562,617549.533,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,15,37,223658.551,617549.536,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,16,37,223658.54,617549.538,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,17,37,223658.528,617549.539,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,18,37,223658.517,617549.54,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,19,37,223658.505,617549.539,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,20,37,223658.494,617549.538,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,21,37,223658.483,617549.536,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,22,37,223658.472,617549.533,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,23,37,223658.461,617549.529,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,24,37,223658.45,617549.525,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,25,37,223658.44,617549.52,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,26,37,223658.43,617549.514,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,27,37,223658.421,617549.507,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,28,37,223658.412,617549.5,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,29,37,223658.403,617549.492,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,30,37,223658.395,617549.484,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,31,37,223658.388,617549.475,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,32,37,223658.382,617549.466,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,33,37,223658.376,617549.456,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,34,37,223658.371,617549.445,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,35,37,223658.366,617549.435,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,36,37,223658.362,617549.424,0.0,IG05/12,No,BYLAYER
M2801,ELLIPSE,Ellipse,0,73,223658.56,617549.165,0.0,IG05/12,Yes,BYLAYER
M2801,ELLIPSE,Ellipse,1,73,223658.56,617549.168,0.0,IG05/12,Yes,BYLAYER
M2801,ELLIPSE,Ellipse,2,73,223658.56,617549.171,0.0,IG05/12,Yes,BYLAYER
M2801,ELLIPSE,Ellipse,3,73,223658.559,617549.174,0.0,IG05/12,Yes,BYLAYER
M2801,ELLIPSE,Ellipse,4,73,223658.558,617549.177,0.0,IG05/12,Yes,BYLAYER
M2801,ELLIPSE,Ellipse,5,73,223658.557,617549.18,0.0,IG05/12,Yes,BYLAYER
M2801,ELLIPSE,Ellipse,6,73,223658.555,617549.183,0.0,IG05/12,Yes,BYLAYER
M2801,ELLIPSE,Ellipse,7,73,223658.553,617549.186,0.0,IG05/12,Yes,BYLAYER
M2801,ELLIPSE,Ellipse,8,73,223658.551,617549.189,0.0,IG05/12,Yes,BYLAYER
M2801,ELLIPSE,Ellipse,9,73,223658.549,617549.191,0.0,IG05/12,Yes,BYLAYER
M2801,ELLIPSE,Ellipse,10,73,223658.547,617549.193,0.0,IG05/12,Yes,BYLAYER
M2801,ELLIPSE,Ellipse,11,73,223658.544,617549.195,0.0,IG05/12,Yes,BYLAYER
M2801,ELLIPSE,Ellipse,12,73,223658.541,617549.197,0.0,IG05/12,Yes,BYLAYER
M2801,ELLIPSE,Ellipse,13,73,223658.539,617549.199,0.0,IG05/12,Yes,BYLAYER
M2801,ELLIPSE,Ellipse,14,73,223658.535,617549.2,0.0,IG05/12,Yes,BYLAYER
M2801,ELLIPSE,Ellipse,15,73,223658.532,617549.201,0.0,IG05/12,Yes,BYLAYER
M2801,ELLIPSE,Ellipse,16,73,223658.529,617549.201,0.0,IG05/12,Yes,BYLAYER
M2801,ELLIPSE,Ellipse,17,73,223658.526,617549.202,0.0,IG05/12,Yes,BYLAYER
M2801,ELLIPSE,Ellipse,18,73,223658.523,617549.202,0.0,IG05/12,Yes,BYLAYER
M2801,ELLIPSE,Ellipse,19,73,223658.519,617549.202,0.0,IG05/12,Yes,BYLAYER
M2801,ELLIPSE,Ellipse,20,73,223658.516,617549.201,0.0,IG05/12,Yes,BYLAYER
M2801,ELLIPSE,Ellipse,21,73,223658.513,617549.201,0.0,IG05/12,Yes,BYLAYER
M2801,ELLIPSE,Ellipse,22,73,223658.51,617549.2,0.0,IG05/12,Yes,BYLAYER
M2801,ELLIPSE,Ellipse,23,73,223658.507,617549.199,0.0,IG05/12,Yes,BYLAYER
M2801,ELLIPSE,Ellipse,24,73,223658.504,617549.197,0.0,IG05/12,Yes,BYLAYER
M2801,ELLIPSE,Ellipse,25,73,223658.501,617549.195,0.0,IG05/12,Yes,BYLAYER
M2801,ELLIPSE,Ellipse,26,73,223658.499,617549.193,0.0,IG05/12,Yes,BYLAYER
M2801,ELLIPSE,Ellipse,27,73,223658.496,617549.191,0.0,IG05/12,Yes,BYLAYER
M2801,ELLIPSE,Ellipse,28,73,223658.494,617549.189,0.0,IG05/12,Yes,BYLAYER
M2801,ELLIPSE,Ellipse,29,73,223658.492,617549.186,0.0,IG05/12,Yes,BYLAYER
M2801,ELLIPSE,Ellipse,30,73,223658.49,617549.183,0.0,IG05/12,Yes,BYLAYER
M2801,ELLIPSE,Ellipse,31,73,223658.489,617549.18,0.0,IG05/12,Yes,BYLAYER
M2801,ELLIPSE,Ellipse,32,73,223658.487,617549.177,0.0,IG05/12,Yes,BYLAYER
M2801,ELLIPSE,Ellipse,33,73,223658.486,617549.174,0.0,IG05/12,Yes,BYLAYER
M2801,ELLIPSE,Ellipse,34,73,223658.486,617549.171,0.0,IG05/12,Yes,BYLAYER
M2801,ELLIPSE,Ellipse,35,73,223658.485,617549.168,0.0,IG05/12,Yes,BYLAYER
M2801,ELLIPSE,Ellipse,36,73,223658.485,617549.165,0.0,IG05/12,Yes,BYLAYER
M2801,ELLIPSE,Ellipse,37,73,223658.485,617549.161,0.0,IG05/12,Yes,BYLAYER
